worker,language,age,gender,education,occupation,colors,order,qType,cond,scenario,who,whoCorrect,what,whatCorrect,where,whereCorrect,month,monthCorrect,day,dayCorrect,time,timeCorrect,ampm,ampmCorrect,responseTime,comments,mental,physical,temp,success,perf,stress,preference,trust1,trust2,trust3,trust4,trust5,trust6,trust7,trust8,trust9,trust10,trust11,trust12
2a71386ae0da6247e58c43e242bac40b--1545229968,No,18-29,Male,Ed3,O2,5,NA,training,M,,Tetrahedron*,True,hotel,False,Gibbonland,False,January,False,1*,True,1:00,False,PM,False,6215,,,,,,,,,,,,,,,,,,,,
2a71386ae0da6247e58c43e242bac40b--1545229968,No,18-29,Male,Ed3,O2,5,NA,afterScen,,,,,,,,,,,,,,,,,1882,,,,,,,,,,,,,,,,,,,,
2a71386ae0da6247e58c43e242bac40b--1545229968,No,18-29,Male,Ed3,O2,5,NA,trust-pre,,,,,,,,,,,,,,,,,14086,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2
2a71386ae0da6247e58c43e242bac40b--1545229968,No,18-29,Male,Ed3,O2,5,NA,introTest,,,,,,,,,,,,,,,,,2255,,,,,,,,,,,,,,,,,,,,
2a71386ae0da6247e58c43e242bac40b--1545229968,No,18-29,Male,Ed3,O2,5,1,testing,M,4,Silver*,True,secular-school*,True,Omicronland*,True,January*,True,1*,True,9:00*,True,AM*,True,47549,,,,,,,,,,,,,,,,,,,,
2a71386ae0da6247e58c43e242bac40b--1545229968,No,18-29,Male,Ed3,O2,5,NA,afterScen,,,,,,,,,,,,,,,,,2407,,,,,,,,,,,,,,,,,,,,
2a71386ae0da6247e58c43e242bac40b--1545229968,No,18-29,Male,Ed3,O2,5,NA,betweenTest,,,,,,,,,,,,,,,,,1579,,,,,,,,,,,,,,,,,,,,
2a71386ae0da6247e58c43e242bac40b--1545229968,No,18-29,Male,Ed3,O2,5,2,testing,M,1,Violet*,True,financial-institution*,True,Psiland*,True,April*,True,5*,True,11:00*,True,AM*,True,45015,,,,,,,,,,,,,,,,,,,,
2a71386ae0da6247e58c43e242bac40b--1545229968,No,18-29,Male,Ed3,O2,5,NA,afterScen,,,,,,,,,,,,,,,,,163651,,,,,,,,,,,,,,,,,,,,
2a71386ae0da6247e58c43e242bac40b--1545229968,No,18-29,Male,Ed3,O2,5,NA,trust-post,M,,,,,,,,,,,,,,,,11510,,,,,,,,,2,3,3,3,3,4,4,4,4,3,3,3
2a71386ae0da6247e58c43e242bac40b--1545229968,No,18-29,Male,Ed3,O2,5,NA,comments,,,,,,,,,,,,,,,,,13050,Fried rice with green chili paste%2C egg%2C onions%2C sweet peas%2C baby corn%2C carrots%2C topped with cilantro.%0AChicken,,,,,,,,,,,,,,,,,,,
2a71386ae0da6247e58c43e242bac40b--1545229968,No,18-29,Male,Ed3,O2,5,NA,end,b,,,,,,,,,,,,,,,,10802,,11,11,12,12,11,11,6,,,,,,,,,,,,
